Unnamed: 0,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Genre
13674,Florence + The Machine,Never Let Me Go,Ceremonials (Deluxe Edition),album,0.461,0.73,9.0,-3.262,0.0371,0.295,4.31e-06,0.383,0.253,145.197,271013.0,Florence + The Machine - Never Let Me Go,FlorenceMachineVEVO,76552756.0,495717.0,22241.0,True,True,162577363.0,pop
13679,Thaman S,"Ranjithame (From ""Varisu"")","Ranjithame (From ""Varisu"")",single,0.545,0.98,9.0,-6.464,0.129,0.666,0.00709,0.0788,0.658,124.96,287081.0,Jimikki Ponnu (Tamil) Video | Varisu | Thalapathy Vijay | Thaman S | Vamshi Paidipally,T-Series,8148270.0,421189.0,12211.0,True,True,42418951.0,film score
13680,Thaman S,"Thee Thalapathy (From ""Varisu"")","Thee Thalapathy (From ""Varisu"")",single,0.674,0.907,10.0,-5.078,0.122,0.567,0.0,0.259,0.828,130.011,258000.0,Jimikki Ponnu (Tamil) Video | Varisu | Thalapathy Vijay | Thaman S | Vamshi Paidipally,T-Series,8148270.0,421189.0,12211.0,True,True,21843243.0,film score
13681,Thaman S,Vaa Thalaivaa,Varisu,single,0.617,0.923,6.0,-7.568,0.11,0.731,0.0483,0.115,0.752,139.083,270048.0,"Audio: Vaa Thalaivaa (Tamil) Varisu | Thalapathy Vijay | Shankar M, Karthik, Thaman S,Deepak,Arvindh",T-Series,5526571.0,220752.0,4552.0,True,True,5360641.0,film score
13682,Thaman S,"Tum Tum (From ""Enemy - Tamil"")","Tum Tum (From ""Enemy - Tamil"")",single,0.741,0.761,8.0,-5.414,0.143,0.759,0.000607,0.126,0.912,147.047,228568.0,"Tum Tum - Video Song | Enemy (Tamil) | Vishal,Arya | Anand Shankar | Vinod Kumar | Thaman S",Divo Music,319919998.0,2237321.0,32803.0,True,True,51312507.0,film score
13683,Thaman S,Suguna Sundari,"Suguna Sundari (From ""Veera Simha Reddy"")",single,0.53,0.935,10.0,-7.802,0.0878,0.136,0.0354,0.0871,0.774,149.991,254095.0,"Veera Simha Reddy - Suguna Sundari Lyric | Nandamuri Balakrishna | Shruti Haasan, ThamanS",Sony Music South,17496379.0,230551.0,11130.0,True,True,3977451.0,film score
13684,Thaman S,"Maa Bava Manobhavalu (From ""Veera Simha Reddy"")","Maa Bava Manobhavalu (From ""Veera Simha Reddy"")",single,0.655,0.974,9.0,-4.994,0.194,0.606,0.149,0.0835,0.486,80.008,288875.0,"Maa Bava Manobhavalu (From ""Veera Simha Reddy"")",Thaman S - Topic,2359876.0,17107.0,0.0,True,True,2871607.0,film score
13685,Thaman S,"Celebration Of Varisu (From ""Varisu"")","Celebration Of Varisu (From ""Varisu"")",single,0.679,0.918,8.0,-7.967,0.165,0.724,0.974,0.085,0.446,140.097,168153.0,"Celebration Of Varisu (Tamil) Varisu | Thalapathy Vijay, Rashmika Mandanna | Thaman S",T-Series,6731666.0,271345.0,4702.0,True,True,1746243.0,film score
13686,Thaman S,"Kalaavathi (From ""Sarkaru Vaari Paata"")","Kalaavathi (From ""Sarkaru Vaari Paata"") - Single",single,0.392,0.574,5.0,-5.744,0.0336,0.627,0.0,0.532,0.446,65.528,242322.0,Kalaavathi - Video Song | Sarkaru Vaari Paata | Mahesh Babu | Keerthy Suresh | Thaman S | Parasuram,Saregama Telugu,70564590.0,411631.0,6649.0,True,True,38063341.0,film score
13687,Thaman S,"Soul Of Varisu (From ""Varisu"")","Soul Of Varisu (From ""Varisu"")",single,0.234,0.323,1.0,-9.856,0.0314,0.922,0.000287,0.106,0.166,79.222,127135.0,Jimikki Ponnu (Tamil) Video | Varisu | Thalapathy Vijay | Thaman S | Vamshi Paidipally,T-Series,8148270.0,421189.0,12211.0,True,True,5154023.0,film score
13688,Thaman S,Mangalyam,Eeswaran (Original Motion Picture Soundtrack),single,0.837,0.948,9.0,-5.135,0.199,0.447,2.51e-05,0.19,0.825,111.028,260698.0,Eeswaran | Mangalyam Video Song | Silambarasan TR | Nidhhi Agerwal | Susienthiran | Thaman S,Think Music India,228954841.0,1596360.0,43915.0,True,True,37590096.0,film score
13689,Stromae,Alors on danse - Radio Edit,Cheese,album,0.791,0.59,1.0,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067.0,Stromae - Alors on danse (Official Video),StromaeVEVO,370836377.0,3787327.0,103181.0,True,True,488128349.0,electronic
13690,Stromae,Papaoutai,Racine Carrée (Standard US Version),album,0.734,0.809,10.0,-7.264,0.0839,0.0266,0.0,0.0642,0.254,116.022,232147.0,Stromae - papaoutai (Official Video),StromaeVEVO,960958997.0,6260102.0,229661.0,True,True,391907833.0,hip hop
13691,Stromae,Tous les mêmes,Racine Carrée (Standard US Version),album,0.701,0.637,5.0,-9.061,0.166,0.223,0.00219,0.279,0.647,109.959,210933.0,Stromae - tous les mêmes (Official Video),StromaeVEVO,374060242.0,2533236.0,72482.0,True,True,190126048.0,hip hop
13692,Stromae,Alors On Danse - DubDogz Remix,Alors On Danse (DubDogz Remix),single,0.789,0.752,1.0,-4.274,0.164,0.027,2.69e-05,0.613,0.739,122.98,168577.0,Stromae - Alors On Danse (Dubdogz Remix) | PIXELS,Aleksey Tkachuk,27630653.0,97582.0,516.0,False,False,104946605.0,hip hop
13693,Stromae,Formidable,Racine Carrée (Standard US Version),album,0.513,0.628,4.0,-9.056,0.19,0.0997,0.0,0.146,0.501,70.568,213933.0,Stromae - Formidable (ceci n'est pas une leçon),Stromae,316536226.0,1983393.0,85102.0,False,True,179263205.0,hip hop
13694,Stromae,Santé,Multitude,album,0.795,0.67,0.0,-6.415,0.332,0.135,2.51e-05,0.0414,0.844,137.92,191000.0,Stromae - Santé (Official Video),StromaeVEVO,47321567.0,971654.0,38988.0,True,True,89860081.0,hip hop
13695,Stromae,L’enfer,Multitude,album,0.4,0.547,2.0,-8.381,0.177,0.33,0.0,0.241,0.606,177.595,189720.0,Stromae - L’enfer (Official Video),StromaeVEVO,56640603.0,1104304.0,34760.0,True,True,93933721.0,hip hop
13696,Stromae,Fils de joie,Multitude,album,0.547,0.638,1.0,-7.789,0.25,0.46,4.15e-06,0.0775,0.882,62.526,195440.0,Stromae - Fils de joie (Official Video),StromaeVEVO,35751545.0,581121.0,18626.0,True,True,33731590.0,hip hop
13697,Stromae,La solassitude,Multitude,album,0.569,0.536,7.0,-9.654,0.42,0.653,0.0,0.177,0.629,107.277,182160.0,Stromae - La solassitude (NMA Live Performance),StromaeVEVO,749767.0,23020.0,709.0,True,True,20074808.0,hip hop
13698,Stromae,Ta fête,Racine Carrée (Standard US Version),album,0.68,0.851,11.0,-7.665,0.12,0.00114,0.00193,0.308,0.593,127.954,175427.0,Stromae - ta fête (Official Video),StromaeVEVO,84361254.0,502914.0,11049.0,True,True,74648107.0,hip hop
13700,The Script,Superheroes,No Sound Without Silence,album,0.49,0.885,3.0,-4.121,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467.0,The Script - Superheroes (Official Video),TheScriptVEVO,226366708.0,1726833.0,43075.0,True,True,517947759.0,pop
13701,The Script,The Man Who Can't Be Moved,The Script,album,0.605,0.629,10.0,-5.051,0.0279,0.437,0.0,0.097,0.308,99.894,241373.0,The Script - The Man Who Can’t Be Moved (Official Video),TheScriptVEVO,353400876.0,1432792.0,62890.0,True,True,460819647.0,alternative rock
13702,The Script,Breakeven,The Script,album,0.63,0.696,10.0,-4.501,0.0242,0.144,0.0,0.0835,0.491,94.034,261427.0,The Script - Breakeven (Official Video),TheScriptVEVO,186773140.0,933268.0,31114.0,True,True,667156807.0,alternative rock
13703,The Script,For the First Time,Science & Faith,album,0.396,0.629,9.0,-4.78,0.0287,0.0328,0.0,0.183,0.358,173.794,252853.0,The Script - For The First Time (Official Video) (HD Version),TheScriptVEVO,61574616.0,295529.0,13376.0,True,True,258091660.0,alternative rock
13704,The Script,The Man Who Can't Be Moved - Acoustic,Acoustic Sessions,single,0.357,0.394,8.0,-7.901,0.0402,0.881,0.0,0.113,0.488,205.416,228507.0,The Man Who Can't Be Moved (Acoustic),The Script - Topic,545087.0,6824.0,33.0,True,True,64732464.0,pop
13706,The Script,"Never Seen Anything ""Quite Like You"" - Acoustic",Acoustic Sessions,single,0.444,0.398,6.0,-8.01,0.03,0.799,0.0,0.114,0.361,79.874,228147.0,"The Script - Never Seen Anything ""Quite Like You"" (Acoustic - Official Audio)",TheScriptVEVO,307175.0,8793.0,282.0,True,True,83912511.0,pop
13707,The Script,Nothing,Science & Faith,album,0.473,0.833,2.0,-5.013,0.039,0.00369,0.0,0.118,0.503,157.012,272213.0,The Script - Nothing (Official Video),TheScriptVEVO,77912169.0,328524.0,18222.0,True,True,107356094.0,alternative rock
13708,The Script,Run Through Walls,Sunsets & Full Moons,album,0.337,0.66,2.0,-3.644,0.0324,0.226,0.0,0.744,0.49,158.864,206693.0,The Script - Run Through Walls (Official Video),TheScriptVEVO,3256356.0,70973.0,2156.0,True,True,37045138.0,pop
13709,Ryan Lewis,Can't Hold Us (feat. Ray Dalton),The Heist,album,0.633,0.927,2.0,-4.468,0.0839,0.0267,0.0,0.0986,0.88,146.097,258432.0,MACKLEMORE & RYAN LEWIS - CAN'T HOLD US FEAT. RAY DALTON (OFFICIAL MUSIC VIDEO),Macklemore,1012205478.0,6604138.0,242519.0,True,True,1741876368.0,hip hop
13710,Ryan Lewis,Thrift Shop (feat. Wanz),The Heist,album,0.781,0.526,6.0,-6.986,0.293,0.0633,0.0,0.0457,0.665,94.993,235613.0,MACKLEMORE & RYAN LEWIS - THRIFT SHOP FEAT. WANZ (OFFICIAL VIDEO),Macklemore,1748130945.0,11819017.0,510863.0,True,True,936540661.0,hip hop
13711,Ryan Lewis,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",This Unruly Mess I've Made,album,0.828,0.609,1.0,-4.402,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,292593.0,MACKLEMORE & RYAN LEWIS - DOWNTOWN (OFFICIAL MUSIC VIDEO),Macklemore,236052457.0,1258673.0,59150.0,True,True,362292694.0,hip hop
13712,Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),The Heist,album,0.768,0.782,7.0,-5.545,0.141,0.0545,0.0,0.338,0.842,116.492,220319.0,MACKLEMORE & RYAN LEWIS - WHITE WALLS - FEAT. SCHOOLBOY Q AND HOLLIS (OFFICIAL MUSIC VIDEO),Macklemore,90090662.0,560627.0,22217.0,True,True,229025606.0,hip hop
13713,Ryan Lewis,Same Love (feat. Mary Lambert),The Heist,album,0.618,0.475,8.0,-9.05,0.165,0.718,2.33e-05,0.0994,0.313,84.964,320035.0,MACKLEMORE & RYAN LEWIS - SAME LOVE feat. MARY LAMBERT (OFFICIAL VIDEO),Macklemore,262889384.0,2030177.0,365074.0,True,True,304751334.0,hip hop
13714,Ryan Lewis,Wing$,The Heist,album,0.399,0.599,3.0,-6.987,0.204,0.363,0.0,0.188,0.0903,73.052,299600.0,"Macklemore x Ryan Lewis ""WINGS"" Official Music Video",Zia Mohajerjasbi,215816654.0,1945786.0,84426.0,True,True,190481949.0,hip hop
13715,Ryan Lewis,Growing Up (feat. Ed Sheeran),This Unruly Mess I've Made,album,0.762,0.548,9.0,-7.072,0.286,0.175,0.0,0.114,0.468,85.131,305240.0,Macklemore & Ryan Lewis - Growing Up (Sloane's Song) feat. Ed Sheeran,Macklemore,37283726.0,288976.0,8971.0,True,True,88014195.0,hip hop
13716,Ryan Lewis,Dance Off (feat. Idris Elba & Anderson .Paak),This Unruly Mess I've Made,album,0.77,0.818,7.0,-3.914,0.0533,0.0411,0.000127,0.164,0.459,120.979,229680.0,MACKLEMORE & RYAN LEWIS - DANCE OFF (FEAT. IDRIS ELBA) OFFICIAL MUSIC VIDEO,Macklemore,21860560.0,212918.0,6184.0,True,True,53053419.0,hip hop
13717,Ryan Lewis,Irish Celebration,Irish Celebration,single,0.367,0.847,2.0,-5.351,0.22,0.178,0.0,0.584,0.429,73.771,282353.0,"MACKLEMORE & RYAN LEWIS - ""Irish Celebration"" (Official Music Video)",SG,24643241.0,121124.0,23221.0,False,False,20320041.0,hip hop
13718,Ryan Lewis,St. Ides,This Unruly Mess I've Made,album,0.812,0.524,2.0,-10.549,0.0656,0.617,0.0101,0.106,0.043,107.71,219107.0,"MACKLEMORE & RYAN LEWIS ""St.Ides"" Lyrics",A J,220623.0,1333.0,39.0,False,False,17336475.0,hip hop
13719,Carly Rae Jepsen,Call Me Maybe,Kiss (Deluxe),album,0.783,0.58,7.0,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400.0,Carly Rae Jepsen - Call Me Maybe,CarlyRaeJepsenVEVO,1507835523.0,8531656.0,634786.0,True,True,971751557.0,pop
13720,Carly Rae Jepsen,Good Time,The Midsummer Station,album,0.56,0.872,3.0,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933.0,Owl City & Carly Rae Jepsen - Good Time (Official Video),OwlCityVEVO,427768493.0,2425008.0,133437.0,True,True,450283834.0,pop
13721,Carly Rae Jepsen,I Really Like You,Emotion (Deluxe Expanded Edition),album,0.62,0.805,5.0,-5.538,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,204764.0,Carly Rae Jepsen - I Really Like You,CarlyRaeJepsenVEVO,289771479.0,2334492.0,93122.0,True,True,432969605.0,pop
13722,Carly Rae Jepsen,Talking to Yourself,The Loneliest Time,album,0.743,0.811,7.0,-5.518,0.0467,0.0175,0.000449,0.0719,0.847,124.056,173200.0,Carly Rae Jepsen - Talking To Yourself (Official Visual),CarlyRaeJepsenVEVO,1079051.0,27765.0,1188.0,True,True,11412873.0,pop
13723,Carly Rae Jepsen,Cut To The Feeling,Cut To The Feeling,single,0.71,0.909,2.0,-2.777,0.0639,0.0135,0.00123,0.303,0.648,115.001,207960.0,Carly Rae Jepsen - Cut To The Feeling,CarlyRaeJepsenVEVO,5578633.0,68178.0,2416.0,True,True,126829167.0,pop
13724,Carly Rae Jepsen,The Loneliest Time (feat. Rufus Wainwright),The Loneliest Time,album,0.707,0.562,2.0,-6.202,0.0567,0.105,0.0,0.0999,0.525,122.993,274507.0,The Loneliest Time (feat. Rufus Wainwright) [Official Music Video],CarlyRaeJepsenVEVO,5719777.0,151778.0,4665.0,True,True,18620453.0,pop
13725,Carly Rae Jepsen,Surrender My Heart,The Loneliest Time,album,0.647,0.726,6.0,-5.753,0.0408,0.085,0.0,0.108,0.175,107.941,168653.0,Carly Rae Jepsen - Surrender My Heart (Official Video),CarlyRaeJepsenVEVO,1096818.0,28151.0,1252.0,True,True,6819255.0,pop
13726,Carly Rae Jepsen,Beach House,The Loneliest Time,album,0.843,0.735,6.0,-5.88,0.0598,0.0538,0.0,0.0877,0.806,117.97,149547.0,Carly Rae Jepsen - Beach House (Official Video),CarlyRaeJepsenVEVO,2255830.0,67399.0,2001.0,True,True,11307745.0,pop
13727,Carly Rae Jepsen,Run Away With Me,Emotion (Deluxe Expanded Edition),album,0.561,0.7,1.0,-6.284,0.0491,0.0168,5.43e-05,0.0592,0.298,119.015,251327.0,Carly Rae Jepsen - Run Away With Me,CarlyRaeJepsenVEVO,47489805.0,481349.0,21466.0,True,True,146536580.0,pop
13728,Carly Rae Jepsen,Sideways,The Loneliest Time,album,0.689,0.61,4.0,-7.494,0.0609,0.0398,1.87e-06,0.0649,0.787,171.995,136093.0,Carly Rae Jepsen - Sideways (Official Lyric Video),CarlyRaeJepsenVEVO,104155.0,2307.0,108.0,True,True,3599253.0,pop
13739,Mustard,Ballin' (with Roddy Ricch),Perfect Ten,album,0.809,0.545,7.0,-6.678,0.0735,0.392,0.0,0.151,0.244,97.008,180435.0,Mustard - Ballin’ ft. Roddy Ricch,MustardVEVO,263419134.0,2183293.0,43179.0,True,True,715346807.0,hip hop
13740,Mustard,Pure Water (with Migos),Perfect Ten,album,0.682,0.559,0.0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,192471.0,"Mustard, Migos - Pure Water",MustardVEVO,205799694.0,1357479.0,19924.0,True,True,624724646.0,hip hop
13742,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Perfect Ten,album,0.883,0.525,2.0,-8.054,0.0633,0.189,0.0,0.0971,0.312,99.978,174100.0,"Mustard - Baguettes In The Face (Lyrics) ft. NAV, Playboi Carti, A Boogie wit da Hoodie",Rap City,1822146.0,29612.0,476.0,False,False,300321980.0,hip hop
13747,Mustard,Perfect Ten (feat. Nipsey Hussle),Perfect Ten,album,0.683,0.437,5.0,-9.267,0.0375,0.781,0.000115,0.12,0.228,99.948,252021.0,Mustard – Perfect Ten feat. Nipsey Hussle (Audio),Mustard,7609602.0,120669.0,4903.0,False,True,22624888.0,hip hop
13761,Elevation Worship,Jireh (feat. Chandler Moore & Naomi Raine),Old Church Basement,album,0.335,0.639,3.0,-6.598,0.0369,0.265,0.0,0.107,0.381,139.912,598995.0,Jireh | Elevation Worship & Maverick City,Elevation Worship,130039992.0,984856.0,41875.0,True,True,62919514.0,christian
13762,Elevation Worship,Do It Again,There Is a Cloud,album,0.347,0.508,10.0,-7.555,0.0297,0.0119,0.0,0.595,0.159,171.827,398333.0,Do It Again | Live | Elevation Worship,Elevation Worship,117954179.0,458971.0,5554.0,True,True,116968498.0,christian
13767,Elevation Worship,Million Little Miracles (feat. Joe L Barnes),Old Church Basement,album,0.326,0.318,4.0,-9.895,0.0307,0.834,0.0,0.0857,0.11,95.431,405513.0,Million Little Miracles | Elevation Worship & Maverick City,Elevation Worship,37780111.0,406848.0,14379.0,True,True,23665703.0,christian
13768,Elevation Worship,Wait On You (feat. Dante Bowe & Chandler Moore),Old Church Basement,album,0.242,0.604,2.0,-6.788,0.0394,0.245,0.0,0.451,0.461,207.553,564423.0,Wait On You | Elevation Worship & Maverick City,Elevation Worship,58123732.0,469482.0,27225.0,True,True,24733101.0,christian
13821,Kizzy,Deixa Chapar,Lobo,album,0.502,0.561,10.0,-7.492,0.0618,0.616,0.000374,0.119,0.344,119.981,219231.0,"Orochi ""DEIXA CHAPAR"" 💨 (prod. Kizzy)",Orochi,18017736.0,223687.0,4546.0,True,True,14512286.0,rock
13849,Empire of the Sun,Walking On A Dream,Walking On A Dream (10th Anniversary Edition),album,0.871,0.701,5.0,-5.594,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440.0,Empire Of The Sun - Walking On A Dream (Official Music Video),empireofthesunvevo,192733238.0,1436093.0,53137.0,True,True,651075024.0,electronic
13850,Empire of the Sun,We Are The People,Walking On A Dream (10th Anniversary Edition),album,0.675,0.781,4.0,-5.404,0.0306,0.0801,0.0143,0.422,0.534,122.989,267373.0,Empire Of The Sun - We Are The People (Official Music Video),empireofthesunvevo,119686325.0,619906.0,21438.0,True,True,241358276.0,electronic
13851,Empire of the Sun,Alive,Ice On The Dune,album,0.524,0.885,5.0,-3.079,0.037,0.0997,0.0,0.0708,0.395,119.954,204591.0,Empire Of The Sun - Alive (Official Video),empireofthesunvevo,101306823.0,695289.0,26628.0,True,True,184276611.0,electronic
13852,Empire of the Sun,We Are Mirage,Liberate (Remixes),single,0.556,0.792,4.0,-6.723,0.0361,0.000521,0.75,0.494,0.0871,127.956,379500.0,Empire Of The Sun - We Are The People (Official Music Video),empireofthesunvevo,119686325.0,619906.0,21438.0,True,True,44209211.0,electronic
13853,Empire of the Sun,High And Low,Two Vines,album,0.512,0.768,1.0,-4.673,0.045,0.0213,3.2e-06,0.0918,0.322,126.907,224840.0,Empire Of The Sun - High And Low (Official Video),empireofthesunvevo,19143817.0,154397.0,6359.0,True,True,92340808.0,electronic
13854,Empire of the Sun,Half Mast,Walking On A Dream (10th Anniversary Edition),album,0.775,0.736,0.0,-4.966,0.0303,0.00373,0.00669,0.506,0.778,126.966,234360.0,Empire Of The Sun - Half Mast (Slight Return) (Official Video),empireofthesunvevo,9386896.0,44950.0,2317.0,True,True,46362534.0,electronic
13855,Empire of the Sun,Way To Go,Two Vines,album,0.59,0.867,2.0,-3.82,0.0674,0.029,5.77e-06,0.0654,0.617,122.582,192147.0,Empire Of The Sun - Way To Go (Official Video),empireofthesunvevo,13769916.0,129781.0,4202.0,True,True,34172997.0,electronic
13856,Empire of the Sun,Standing On The Shore,Walking On A Dream (10th Anniversary Edition),album,0.586,0.882,11.0,-5.209,0.0353,0.00821,0.0106,0.375,0.27,127.993,264880.0,Empire Of The Sun - Standing On The Shore (Official Video),empireofthesunvevo,13796756.0,62379.0,3241.0,True,True,38125094.0,electronic
13858,Empire of the Sun,On Our Way Home,On Our Way Home,single,0.612,0.855,1.0,-3.243,0.0529,0.183,0.21,0.0602,0.783,95.031,183845.0,Empire Of The Sun - On Our Way Home (Official Video),empireofthesunvevo,5716575.0,67596.0,1875.0,True,True,10374385.0,electronic
13869,Boyce Avenue,Photograph,"Cover Sessions, Vol. 4",album,0.717,0.32,3.0,-8.393,0.0283,0.83,0.0,0.107,0.322,107.946,260187.0,Photograph - Ed Sheeran (Boyce Avenue feat. Bea Miller acoustic cover) on Spotify & Apple,Boyce Avenue,267346638.0,1757298.0,34540.0,True,True,144604914.0,alternative rock
13870,Boyce Avenue,We Can't Stop,"Cover Sessions, Vol. 3",album,0.705,0.347,2.0,-8.249,0.0301,0.674,0.0,0.12,0.36,80.057,222146.0,We Can't Stop - Miley Cyrus (Boyce Avenue feat. Bea Miller cover) on Spotify & Apple,Boyce Avenue,314294689.0,2575668.0,69616.0,True,True,114091935.0,alternative rock
13871,Boyce Avenue,Can You Feel the Love Tonight,Can You Feel the Love Tonight,single,0.452,0.198,10.0,-9.374,0.0335,0.931,2.24e-06,0.1,0.217,119.499,250917.0,Can You Feel The Love Tonight (The Lion King) - Elton John (Boyce Avenue ft. Connie Talbot cover),Boyce Avenue,60684519.0,398345.0,6923.0,True,True,56109127.0,pop
13872,Boyce Avenue,Beautiful Soul,"Cover Sessions, Vol. 4",album,0.483,0.506,9.0,-6.058,0.0347,0.394,0.0,0.0946,0.705,87.337,216612.0,Beautiful Soul -  Jesse McCartney (Boyce Avenue acoustic cover) on Spotify & Apple,Boyce Avenue,25069709.0,155218.0,3048.0,True,True,88024513.0,alternative rock
13873,Boyce Avenue,Demons,"Cover Sessions, Vol. 3",album,0.678,0.351,0.0,-8.654,0.0266,0.747,0.0,0.355,0.569,90.032,174174.0,Demons - Imagine Dragons (Boyce Avenue feat. Jennel Garcia acoustic cover) on Spotify & Apple,Boyce Avenue,89507335.0,665137.0,13723.0,True,True,84840590.0,alternative rock
13874,Boyce Avenue,Fast Car,"Cover Sessions, Vol. 2",album,0.392,0.251,10.0,-9.845,0.0363,0.807,0.0,0.0797,0.508,204.961,304293.0,Fast Car - Tracy Chapman (Boyce Avenue feat. Kina Grannis acoustic cover) on Spotify & Apple,Boyce Avenue,83515778.0,325373.0,11536.0,True,True,119131709.0,alternative rock
13875,Boyce Avenue,Time After Time,"Cover Sessions, Vol. 4",album,0.313,0.321,8.0,-8.713,0.0352,0.746,0.0,0.0948,0.243,53.845,222250.0,Time After Time - Cyndi Lauper (Boyce Avenue ft. Megan Davies & Jaclyn Davies) on Spotify & Apple,Boyce Avenue,15883856.0,103334.0,1748.0,True,True,45331115.0,alternative rock
13876,Boyce Avenue,In Case You Didn’t Know,"Cover Sessions, Vol. 4",album,0.633,0.299,11.0,-7.798,0.0353,0.833,0.0,0.109,0.341,147.549,225165.0,In Case You Didn't Know - Brett Young (Boyce Avenue acoustic cover) on Spotify & Apple,Boyce Avenue,20463360.0,153212.0,2544.0,True,True,59421794.0,alternative rock
13877,Boyce Avenue,Heaven,"Cover Sessions, Vol. 2",album,0.619,0.28,8.0,-10.238,0.0317,0.73,0.0,0.103,0.292,129.948,250063.0,Heaven - Bryan Adams (Boyce Avenue feat. Megan Nicole acoustic cover) on Spotify & Apple,Boyce Avenue,183027644.0,1000918.0,22706.0,True,True,55580140.0,alternative rock
13878,Boyce Avenue,Stand by Me,Stand by Me,single,0.728,0.266,8.0,-7.322,0.0293,0.872,1.03e-05,0.114,0.307,115.189,199020.0,Stand By Me - Ben E. King (Boyce Avenue acoustic cover) on Spotify & Apple,Boyce Avenue,11485352.0,129052.0,1724.0,True,True,21450599.0,alternative rock
13881,Maldy,La Fórmula Sigue,La Fórmula,compilation,0.732,0.974,9.0,-4.161,0.264,0.15,0.0,0.123,0.256,90.006,295813.0,"Zion, Arcangel, Lennox, RKM, Chencho, Maldy, Ken-Y - La Formula Sigue (La Formula) [Official Video]",Pina Records,57359525.0,250591.0,13067.0,True,True,6175950.0,reggaeton
